,Provincia,Partido,Localidad,Link_Indec,Tecnologia,Accesos
365,Catamarca,Santa María,Famatanca,10091070,Adsl,45.0
366,Catamarca,Santa María,Las Mojarras,10091110,Adsl,47.0
367,Catamarca,Santa María,Loro Huasi,10091120,Adsl,107.0
368,Catamarca,Tinogasta,Tinogasta,10105180,Adsl,434.0
369,Chaco,12 De Octubre,General Pinedo,22036030,Adsl,119.0
370,Chaco,1º De Mayo,Colonia Benítez,22126020,Adsl,115.0
371,Chaco,1º De Mayo,Margarita Belén,22126030,Adsl,221.0
372,Chaco,25 De Mayo,Machagai,22168020,Adsl,214.0
373,Chaco,9 De Julio,Las Breñas,22105010,Adsl,786.0
374,Chaco,Bermejo,General Vedia,22014010,Adsl,98.0
375,Chaco,Bermejo,La Leonesa,22014030,Adsl,379.0
376,Chaco,Chacabuco,Charata,22028010,Adsl,988.0
377,Chaco,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,Adsl,1512.0
378,Chaco,General Belgrano,Corzuela,22049010,Adsl,76.0
379,Chaco,General Donovan,La Escondida,22056010,Adsl,35.0
380,Chaco,General Donovan,La Verde,22056020,Adsl,10.0
381,Chaco,General Donovan,Lapachito,22056030,Adsl,1.0
382,Chaco,General Donovan,Makallé,22056040,Adsl,25.0
383,Chaco,General Güemes,Juan José Castelli,22063060,Adsl,385.0
384,Chaco,General Güemes,Villa Río Bermejito,22063100,Adsl,3.0
385,Chaco,Independencia,Avia Terai,22070010,Adsl,57.0
386,Chaco,Independencia,Campo Largo,22070020,Adsl,88.0
387,Chaco,Libertad,Puerto Tirol,22077040,Adsl,395.0
388,Chaco,Libertador General San Martín,General José De San Martín,22084020,Adsl,94.0
389,Chaco,Maipú,Tres Isletas,22091010,Adsl,232.0
390,Chaco,Mayor Luis J. Fontana,Coronel Du Graty,22098010,Adsl,122.0
391,Chaco,Mayor Luis J. Fontana,Villa Angela,22098030,Adsl,782.0
392,Chaco,O Higgins,San Bernardo,22112030,Adsl,147.0
393,Chaco,Presidencia De La Plaza,Presidencia De La Plaza,22119010,Adsl,119.0
394,Chaco,Quitilipi,Quitilipi,22133010,Adsl,516.0
395,Chaco,San Fernando,Barranqueras,22140010,Adsl,115.0
396,Chaco,San Fernando,Basail,22140020,Adsl,64.0
397,Chaco,San Fernando,Resistencia,22140060,Adsl,3645.0
398,Chubut,Biedma,Puerto Madryn,26007020,Adsl,2850.0
399,Chubut,Cushamen,El Hoyo,26014040,Adsl,139.0
400,Chubut,Cushamen,Epuyén,26014060,Adsl,1184.0
401,Chubut,Cushamen,Lago Puelo,26014090,Adsl,267.0
402,Chubut,Escalante,Comodoro Rivadavia,26021030,Adsl,11887.0
403,Chubut,Escalante,Rada Tilly,26021050,Adsl,910.0
404,Chubut,Futaleufú,Esquel,26035030,Adsl,3136.0
405,Chubut,Futaleufú,Trevelín,26035060,Adsl,425.0
406,Chubut,Gaiman,Gaiman,26042030,Adsl,180.0
407,Chubut,Rawson,Playa Unión,26077020,Adsl,536.0
408,Chubut,Rawson,Rawson,26077030,Adsl,1418.0
409,Chubut,Rawson,Trelew,26077040,Adsl,1493.0
410,Chubut,Río Senguer,Río Mayo,26084070,Adsl,140.0
411,Chubut,Sarmiento,Sarmiento,26091020,Adsl,1741.0
412,Cordoba,Calamuchita,Cañada Del Sauce,14007030,Adsl,1.0
413,Cordoba,Calamuchita,El Corcovado - El Torreón,14007050,Adsl,52.0
414,Cordoba,Calamuchita,La Cruz,14007070,Adsl,9.0
415,Cordoba,Calamuchita,Los Cóndores,14007110,Adsl,423.0
416,Cordoba,Calamuchita,Los Reartes,14007130,Adsl,24.0
417,Cordoba,Calamuchita,San Agustín,14007180,Adsl,110.0
418,Cordoba,Calamuchita,Santa Rosa De Calamuchita,14007210,Adsl,668.0
419,Cordoba,Calamuchita,Villa Berna,14007260,Adsl,32.0
420,Cordoba,Calamuchita,Villa Del Dique,14007290,Adsl,555.0
421,Cordoba,Capital,Córdoba,14014010,Adsl,28677.0
422,Cordoba,Colón,Agua De Oro,14021010,Adsl,370.0
423,Cordoba,Colón,Ascochinga,14021020,Adsl,117.0
424,Cordoba,Colón,Colonia Caroya,14021050,Adsl,720.0
425,Cordoba,Colón,El Manzano,14021110,Adsl,125.0
426,Cordoba,Colón,General Paz,14021130,Adsl,152.0
427,Cordoba,Colón,Jesús María,14021140,Adsl,769.0
428,Cordoba,Colón,La Calera,14021150,Adsl,1055.0
429,Cordoba,Colón,La Granja,14021160,Adsl,386.0
430,Cordoba,Colón,Malvinas Argentinas,14021190,Adsl,347.0
431,Cordoba,Colón,Mendiolaza,14021200,Adsl,810.0
432,Cordoba,Colón,Río Ceballos,14021230,Adsl,1057.0
433,Cordoba,Colón,Saldán,14021240,Adsl,11.0
434,Cordoba,Colón,Salsipuedes,14021250,Adsl,891.0
435,Cordoba,Colón,Unquillo,14021280,Adsl,1991.0
436,Cordoba,Colón,Villa Allende,14021290,Adsl,1.0
437,Cordoba,Colón,Villa Cerro Azul,14021300,Adsl,75.0
438,Cordoba,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,14021310,Adsl,594.0
439,Cordoba,Colón,Villa Los Llanos - Juárez Celman,14021320,Adsl,256.0
440,Cordoba,Cruz Del Eje,Cruz Del Eje,14028050,Adsl,801.0
441,Cordoba,Cruz Del Eje,La Higuera,14028110,Adsl,6.0
442,Cordoba,Cruz Del Eje,Paso Viejo,14028160,Adsl,63.0
443,Cordoba,Cruz Del Eje,Serrezuela,14028180,Adsl,87.0
444,Cordoba,Cruz Del Eje,Villa De Soto,14028200,Adsl,347.0
445,Cordoba,General Roca,Del Campillo,14035010,Adsl,608.0
446,Cordoba,General Roca,Huinca Renancó,14035040,Adsl,572.0
447,Cordoba,General Roca,Villa Valeria,14035140,Adsl,234.0
448,Cordoba,General San Martín,Arroyo Cabral,14042020,Adsl,2.0
449,Cordoba,General San Martín,Etruria,14042050,Adsl,15.0
450,Cordoba,General San Martín,La Laguna,14042060,Adsl,524.0
451,Cordoba,General San Martín,La Playosa,14042080,Adsl,650.0
452,Cordoba,General San Martín,Tío Pujio,14042150,Adsl,555.0
453,Cordoba,General San Martín,Villa María,14042170,Adsl,1866.0
454,Cordoba,General San Martín,Villa Nueva,14042180,Adsl,488.0
455,Cordoba,General San Martín,Arroyo Algodón,14042010,Adsl,159.0
456,Cordoba,Ischilín,Deán Funes,14049050,Adsl,445.0
457,Cordoba,Ischilín,Quilino,14049100,Adsl,132.0
458,Cordoba,Juárez Celman,Alejandro Roca (Est. Alejandro),14056010,Adsl,324.0
459,Cordoba,Juárez Celman,Carnerillo,14056040,Adsl,66.0
460,Cordoba,Juárez Celman,General Cabrera,14056070,Adsl,457.0
461,Cordoba,Juárez Celman,General Deheza,14056080,Adsl,2.0
462,Cordoba,Juárez Celman,La Carlota,14056100,Adsl,647.0
463,Cordoba,Juárez Celman,Ucacha,14056160,Adsl,85.0
464,Cordoba,Marcos Juárez,Arias,14063020,Adsl,388.0
465,Cordoba,Marcos Juárez,Camilo Aldao,14063030,Adsl,1039.0
466,Cordoba,Marcos Juárez,Corral De Bustos,14063090,Adsl,697.0
467,Cordoba,Marcos Juárez,Cruz Alta,14063100,Adsl,593.0
468,Cordoba,Marcos Juárez,General Baldissera,14063110,Adsl,451.0
469,Cordoba,Marcos Juárez,General Roca,14063120,Adsl,1214.0
470,Cordoba,Marcos Juárez,Guatimozín,14063130,Adsl,146.0
471,Cordoba,Marcos Juárez,Inriville,14063140,Adsl,192.0
472,Cordoba,Marcos Juárez,Isla Verde,14063150,Adsl,454.0
473,Cordoba,Marcos Juárez,Leones,14063160,Adsl,189.0
474,Cordoba,Marcos Juárez,Los Surgentes,14063170,Adsl,599.0
475,Cordoba,Marcos Juárez,Marcos Juárez,14063180,Adsl,77.0
476,Cordoba,Marcos Juárez,Monte Buey,14063190,Adsl,1563.0
477,Cordoba,Marcos Juárez,Villa Elisa,14063230,Adsl,185.0
478,Cordoba,Marcos Juárez,Saira,14063210,Adsl,253.0
479,Cordoba,Marcos Juárez,Capitán General Bernardo O'Higgins,14063040,Adsl,15.0
480,Cordoba,Minas,San Carlos Minas,14070060,Adsl,171.0
481,Cordoba,Pocho,Salsacate,14077040,Adsl,81.0
482,Cordoba,Presidente Roque Sáenz Peña,La Cesira,14084020,Adsl,395.0
483,Cordoba,Presidente Roque Sáenz Peña,Laboulaye,14084030,Adsl,478.0
484,Cordoba,Punilla,Bialet Massé,14091020,Adsl,276.0
485,Cordoba,Punilla,Capilla Del Monte,14091040,Adsl,1036.0
486,Cordoba,Punilla,Cosquín,14091070,Adsl,1244.0
487,Cordoba,Punilla,La Cumbre,14091110,Adsl,375.0
488,Cordoba,Punilla,La Falda,14091120,Adsl,918.0
489,Cordoba,Punilla,Los Cocos,14091140,Adsl,206.0
490,Cordoba,Punilla,San Esteban,14091190,Adsl,49.0
491,Cordoba,Punilla,Santa María De Punilla,14091210,Adsl,568.0
492,Cordoba,Punilla,Valle Hermoso,14091240,Adsl,260.0
493,Cordoba,Punilla,Villa Carlos Paz,14091250,Adsl,1719.0
494,Cordoba,Punilla,Villa Giardino,14091270,Adsl,366.0
495,Cordoba,Punilla,Villa Santa Cruz Del Lago,14091320,Adsl,228.0
496,Cordoba,Río Cuarto,Adelia María,14098020,Adsl,91.0
497,Cordoba,Río Cuarto,Alcira (Est. Gigena),14098030,Adsl,265.0
498,Cordoba,Río Cuarto,Berrotarán,14098050,Adsl,316.0
499,Cordoba,Río Cuarto,Bulnes,14098060,Adsl,50.0
500,Cordoba,Río Cuarto,Chucul,14098080,Adsl,14.0
501,Cordoba,Río Cuarto,Coronel Moldes,14098100,Adsl,313.0
502,Cordoba,Río Cuarto,Elena,14098110,Adsl,60.0
503,Cordoba,Río Cuarto,La Carolina,14098120,Adsl,7.0
504,Cordoba,Río Cuarto,Las Acequias,14098150,Adsl,422.0
505,Cordoba,Río Cuarto,Las Albahacas,14098160,Adsl,9.0
506,Cordoba,Río Cuarto,Las Higueras,14098170,Adsl,73.0
507,Cordoba,Río Cuarto,Las Peñas,14098180,Adsl,4.0
508,Cordoba,Río Cuarto,Las Vertientes,14098190,Adsl,29.0
509,Cordoba,Río Cuarto,Río Cuarto,14098230,Adsl,4767.0
510,Cordoba,Río Cuarto,Sampacho,14098240,Adsl,391.0
511,Cordoba,Río Cuarto,San Basilio,14098250,Adsl,37.0
512,Cordoba,Río Cuarto,Santa Catalina (Est. Holmberg),14098260,Adsl,353.0
513,Cordoba,Río Cuarto,Vicuña Mackenna,14098290,Adsl,2127.0
514,Cordoba,Río Primero,Montecristo,14105190,Adsl,217.0
515,Cordoba,Río Primero,Piquillín,14105210,Adsl,132.0
516,Cordoba,Río Primero,Río Primero,14105240,Adsl,1089.0
517,Cordoba,Río Primero,Santa Rosa De Río Primero,14105260,Adsl,348.0
518,Cordoba,Río Segundo,Costasacate,14119070,Adsl,126.0
519,Cordoba,Río Segundo,Laguna Larga,14119090,Adsl,518.0
520,Cordoba,Río Segundo,Las Junturas,14119100,Adsl,30.0
521,Cordoba,Río Segundo,Los Chañaritos,14119110,Adsl,5.0
522,Cordoba,Río Segundo,Luque,14119120,Adsl,22.0
523,Cordoba,Río Segundo,Manfredi,14119130,Adsl,49.0
524,Cordoba,Río Segundo,Oncativo,14119150,Adsl,2385.0
525,Cordoba,Río Segundo,Pilar,14119160,Adsl,872.0
526,Cordoba,Río Segundo,Río Segundo,14119190,Adsl,1329.0
527,Cordoba,Río Segundo,Santiago Temple,14119200,Adsl,59.0
528,Cordoba,Río Segundo,Villa Del Rosario,14119210,Adsl,92.0
529,Cordoba,San Alberto,El Huayco,14126030,Adsl,67.0
530,Cordoba,San Alberto,Mina Clavero,14126090,Adsl,1394.0
531,Cordoba,San Alberto,Nono,14126110,Adsl,156.0
532,Cordoba,San Alberto,Villa Sarmiento,14126210,Adsl,1.0
533,Cordoba,San Javier,Los Hornillos,14133120,Adsl,180.0
534,Cordoba,San Javier,Villa Dolores,14133200,Adsl,302.0
535,Cordoba,San Justo,Arroyito,14140030,Adsl,296.0
536,Cordoba,San Justo,Brinkmann,14140050,Adsl,133.0
537,Cordoba,San Justo,Devoto,14140160,Adsl,362.0
538,Cordoba,San Justo,El Tío,14140200,Adsl,15.0
539,Cordoba,San Justo,Freyre,14140220,Adsl,172.0
540,Cordoba,San Justo,La Francia,14140230,Adsl,158.0
541,Cordoba,San Justo,La Tordilla,14140250,Adsl,435.0
542,Cordoba,San Justo,Las Varillas,14140270,Adsl,274.0
543,Cordoba,San Justo,Morteros,14140300,Adsl,134.0
544,Cordoba,San Justo,Porteña,14140330,Adsl,404.0
545,Cordoba,San Justo,San Francisco,14140360,Adsl,2612.0
546,Cordoba,San Justo,Tránsito,14140400,Adsl,53.0
547,Cordoba,San Justo,Toro Pujio,14140390,Adsl,77.0
548,Cordoba,San Justo,Colonia Vignaud,14140150,Adsl,81.0
549,Cordoba,San Justo,Seeber,14140380,Adsl,60.0
550,Cordoba,San Justo,La Paquita,14140240,Adsl,220.0
551,Cordoba,Santa María,Alta Gracia,14147010,Adsl,1688.0
552,Cordoba,Santa María,Anisacate,14147020,Adsl,63.0
553,Cordoba,Santa María,Despeñaderos,14147080,Adsl,923.0
554,Cordoba,Santa María,La Paisanita,14147150,Adsl,33.0
555,Cordoba,Santa María,Malagueño,14147210,Adsl,30.0
556,Cordoba,Santa María,San Nicolás,14147260,Adsl,4.0
557,Cordoba,Santa María,Toledo,14147280,Adsl,517.0
558,Cordoba,Santa María,Villa Los Aromos,14147340,Adsl,93.0
559,Cordoba,Santa María,Villa Parque Santa Ana,14147350,Adsl,213.0
560,Cordoba,Tercero Arriba,Almafuerte,14161010,Adsl,584.0
561,Cordoba,Tercero Arriba,General Fotheringham,14161050,Adsl,24.0
562,Cordoba,Tercero Arriba,Hernando,14161060,Adsl,267.0
563,Cordoba,Tercero Arriba,James Craik,14161070,Adsl,117.0
564,Cordoba,Tercero Arriba,Las Perdices,14161090,Adsl,892.0
565,Cordoba,Tercero Arriba,Oliva,14161110,Adsl,1269.0
566,Cordoba,Tercero Arriba,Río Tercero,14161150,Adsl,76.0
567,Cordoba,Tercero Arriba,Tancacha,14161160,Adsl,1305.0
568,Cordoba,Totoral,Las Peñas,14168060,Adsl,23.0
569,Cordoba,Totoral,Sarmiento,14168090,Adsl,49.0
570,Cordoba,Totoral,Villa Del Totoral,14168120,Adsl,306.0
571,Cordoba,Totoral,Sinsacate,14168110,Adsl,34.0
572,Cordoba,Tulumba,Las Arrias,14175050,Adsl,5.0
573,Cordoba,Tulumba,San José De La Dormida,14175080,Adsl,86.0
574,Cordoba,Unión,Alto Alegre,14182020,Adsl,140.0
575,Cordoba,Unión,Ballesteros,14182040,Adsl,557.0
576,Cordoba,Unión,Bell Ville,14182060,Adsl,630.0
577,Cordoba,Unión,Canals,14182080,Adsl,112.0
578,Cordoba,Unión,Chilibroste,14182090,Adsl,146.0
579,Cordoba,Unión,Cintra,14182100,Adsl,315.0
580,Cordoba,Unión,Laborde,14182150,Adsl,124.0
581,Cordoba,Unión,Monte Maíz,14182170,Adsl,660.0
582,Cordoba,Unión,Morrison,14182180,Adsl,759.0
583,Cordoba,Unión,Ordóñez,14182200,Adsl,229.0
584,Cordoba,Unión,San Antonio De Litín,14182240,Adsl,368.0
585,Cordoba,Unión,San Marcos,14182250,Adsl,103.0
586,Cordoba,Unión,Viamonte,14182270,Adsl,22.0
587,Cordoba,Unión,Wenceslao Escalante,14182290,Adsl,21.0
588,Corrientes,Bella Vista,Bella Vista,18007010,Adsl,580.0
589,Corrientes,Capital,Corrientes,18021020,Adsl,6326.0
590,Corrientes,Concepción,Tabay,18028030,Adsl,1.0
591,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,18035020,Adsl,501.0
592,Corrientes,Empedrado,El Sombrero,18042010,Adsl,5.0
593,Corrientes,Empedrado,Empedrado,18042020,Adsl,662.0
594,Corrientes,Esquina,Esquina,18049010,Adsl,203.0
595,Corrientes,General Alvear,Alvear,18056010,Adsl,426.0
596,Corrientes,General Paz,Itá Ibaté,18063010,Adsl,88.0
597,Corrientes,Goya,Goya,18070020,Adsl,1054.0
598,Corrientes,Itatí,Itatí,18077010,Adsl,328.0
599,Corrientes,Ituzaingó,Ituzaingó,18084020,Adsl,1280.0
600,Corrientes,Lavalle,Santa Lucía,18091040,Adsl,16.0
601,Corrientes,Mercedes,Mercedes,18105030,Adsl,1278.0
602,Corrientes,Monte Caseros,Mocoretá,18112040,Adsl,16.0
603,Corrientes,Monte Caseros,Monte Caseros,18112050,Adsl,1171.0
604,Corrientes,Paso De Los Libres,Paso De Los Libres,18119030,Adsl,1832.0
605,Corrientes,Saladas,Saladas,18126010,Adsl,698.0
606,Corrientes,San Cosme,San Cosme,18133030,Adsl,73.0
607,Corrientes,San Martín,La Cruz,18147030,Adsl,231.0
608,Corrientes,Santo Tomé,Gobernador Igr. Valentín Virasoro,18168030,Adsl,665.0
609,Corrientes,Santo Tomé,Santo Tomé,18168040,Adsl,956.0
610,Entre Rios,Colón,Colón,30008020,Adsl,786.0
611,Entre Rios,Colón,San José,30008090,Adsl,672.0
612,Entre Rios,Colón,Ubajay,30008100,Adsl,7.0
613,Entre Rios,Colón,Villa Elisa,30008110,Adsl,500.0
614,Entre Rios,Concordia,Concordia,30015060,Adsl,2995.0
615,Entre Rios,Diamante,Aldea Protestante,30021020,Adsl,3.0
616,Entre Rios,Diamante,Diamante,30021080,Adsl,1694.0
617,Entre Rios,Diamante,General Ramírez,30021120,Adsl,455.0
618,Entre Rios,Diamante,Villa Libertador San Martín,30021150,Adsl,472.0
619,Entre Rios,Federación,Chajarí,30028010,Adsl,537.0
620,Entre Rios,Federación,Federación,30028070,Adsl,971.0
621,Entre Rios,Federal,Federal,30035030,Adsl,369.0
622,Entre Rios,Gualeguay,General Galarza,30049030,Adsl,2.0
623,Entre Rios,Gualeguay,Gualeguay,30049040,Adsl,3787.0
624,Entre Rios,Gualeguaychú,Faustino M. Parera,30056040,Adsl,1.0
625,Entre Rios,Gualeguaychú,Gualeguaychú,30056070,Adsl,3814.0
626,Entre Rios,Gualeguaychú,Larroque,30056090,Adsl,183.0
627,Entre Rios,Gualeguaychú,Urdinarrain,30056110,Adsl,729.0
628,Entre Rios,La Paz,La Paz,30070040,Adsl,826.0
629,Entre Rios,La Paz,Santa Elena,30070080,Adsl,1133.0
630,Entre Rios,Nogoyá,Hernández,30077050,Adsl,107.0
631,Entre Rios,Nogoyá,Lucas González,30077060,Adsl,335.0
632,Entre Rios,Nogoyá,Nogoyá,30077070,Adsl,1036.0
633,Entre Rios,Paraná,Cerrito,30084050,Adsl,141.0
634,Entre Rios,Paraná,Colonia Avellaneda,30084060,Adsl,291.0
635,Entre Rios,Paraná,Crespo,30084070,Adsl,552.0
636,Entre Rios,Paraná,La Picada,30084120,Adsl,7.0
637,Entre Rios,Paraná,Oro Verde,30084150,Adsl,268.0
638,Entre Rios,Paraná,Paraná,30084160,Adsl,2764.0
639,Entre Rios,Paraná,San Benito,30084200,Adsl,99.0
640,Entre Rios,Paraná,Seguí,30084230,Adsl,1.0
641,Entre Rios,Paraná,Viale,30084270,Adsl,724.0
642,Entre Rios,Paraná,Villa Urquiza,30084300,Adsl,1.0
643,Entre Rios,San Salvador,General Campos,30088010,Adsl,1.0
644,Entre Rios,San Salvador,San Salvador,30088020,Adsl,310.0
645,Entre Rios,Tala,Durazno,30091020,Adsl,6.0
646,Entre Rios,Tala,Rosario Del Tala,30091100,Adsl,1020.0
647,Entre Rios,Uruguay,Basavilbaso,30098010,Adsl,536.0
648,Entre Rios,Uruguay,Caseros,30098020,Adsl,68.0
649,Entre Rios,Uruguay,Concepción Del Uruguay,30098040,Adsl,4714.0
650,Entre Rios,Uruguay,Herrera,30098060,Adsl,92.0
651,Entre Rios,Uruguay,Villa Mantero,30098130,Adsl,32.0
652,Entre Rios,Victoria,Victoria,30105060,Adsl,2487.0
653,Entre Rios,Villaguay,Estación Raíces,30113010,Adsl,21.0
654,Entre Rios,Villaguay,Villa Clara,30113060,Adsl,58.0
655,Entre Rios,Villaguay,Villaguay,30113080,Adsl,967.0
656,Formosa,Formosa,Formosa,34014020,Adsl,5892.0
657,Formosa,Laishi,General Lucio Victorio Mansilla,34021020,Adsl,5.0
658,Formosa,Matacos,Ingeniero Guillermo N. Juárez,34028010,Adsl,195.0
659,Formosa,Patiño,Estanislao Del Campo,34035050,Adsl,24.0
660,Formosa,Patiño,Ibarreta,34035080,Adsl,219.0
661,Formosa,Patiño,Las Lomitas,34035100,Adsl,426.0
662,Formosa,Patiño,Pozo Del Tigre,34035120,Adsl,23.0
663,Formosa,Pilagás,Tres Lagunas,34042060,Adsl,10.0
664,Formosa,Pilcomayo,Clorinda,34049010,Adsl,873.0
665,Formosa,Pilcomayo,Laguna Blanca,34049020,Adsl,24.0
666,Formosa,Pilcomayo,Laguna Naick-Neck,34049030,Adsl,97.0
667,Formosa,Pilcomayo,Siete Palmas,34049080,Adsl,18.0
668,Formosa,Pirané,El Colorado,34056020,Adsl,1341.0
669,Jujuy,Doctor Manuel Belgrano,Guerrero,38021010,Adsl,47.0
670,Jujuy,Doctor Manuel Belgrano,San Salvador De Jujuy (Est. Jujuy),38021060,Adsl,3777.0
671,Jujuy,El Carmen,El Carmen,38014040,Adsl,249.0
672,Jujuy,El Carmen,Pampa Blanca,38014080,Adsl,54.0
673,Jujuy,Humahuaca,Humahuaca,38028040,Adsl,326.0
674,Jujuy,Humahuaca,Uquía (Est. Senador Pérez),38028060,Adsl,4.0
675,Jujuy,Ledesma,Caimancito,38035030,Adsl,169.0
676,Jujuy,Ledesma,Fraile Pintado,38035060,Adsl,509.0
677,Jujuy,Ledesma,Libertador General San Martín (Est. Ledesma),38035080,Adsl,60.0
678,Jujuy,Palpalá,Carahunco,38042010,Adsl,1.0
679,Jujuy,Palpalá,Centro Forestal,38042020,Adsl,15.0
680,Jujuy,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),38042040,Adsl,1931.0
681,Jujuy,San Antonio,San Antonio,38056030,Adsl,1.0
682,Jujuy,San Antonio,Los Alisos,38056017,Adsl,1.0
683,Jujuy,San Pedro,San Pedro (Est. San Pedro De Jujuy),38063180,Adsl,2539.0
684,Jujuy,Santa Barbara,El Piquete,38070020,Adsl,62.0
685,Jujuy,Santa Barbara,Santa Clara,38070060,Adsl,78.0
686,Jujuy,Tumbaya,Purmamarca,38098030,Adsl,71.0
687,Jujuy,Yavi,La Quiaca,38112050,Adsl,660.0
688,La Pampa,Capital,Santa Rosa,42021020,Adsl,1492.0
689,La Pampa,Chapaleufú,Intendente Alvear,42056040,Adsl,67.0
690,La Pampa,Conhelo,Eduardo Castex,42035020,Adsl,1257.0
691,La Pampa,Guatraché,Alpachiri,42070010,Adsl,631.0
692,La Pampa,Hucal,Bernasconi,42077020,Adsl,37.0
693,La Pampa,Hucal,Jacinto Arauz,42077050,Adsl,631.0
694,La Pampa,Maracó,General Pico,42105030,Adsl,2091.0
695,La Pampa,Realicó,Embajador Martini,42133040,Adsl,13.0
696,La Pampa,Realicó,Realicó,42133080,Adsl,133.0
697,La Pampa,Toay,Toay,42140020,Adsl,219.0
698,La Pampa,Trenel,Trenel,42147030,Adsl,67.0
699,La Pampa,Utracán,General Acha,42154040,Adsl,206.0
700,La Rioja,Arauco,Aimogasta,46007010,Adsl,71.0
701,La Rioja,Capital,La Rioja,46014010,Adsl,2207.0
702,La Rioja,Chamical,Chamical,46035010,Adsl,152.0
703,La Rioja,Chilecito,Chilecito,46042010,Adsl,283.0
704,La Rioja,Chilecito,Nonogasta,46042090,Adsl,52.0
705,La Rioja,Chilecito,Vichigasta,46042140,Adsl,33.0
706,La Rioja,General Angel V. Peñaloza,Tama,46056020,Adsl,6.0
707,La Rioja,General Belgrano,Chañar,46063020,Adsl,5.0
708,La Rioja,Independencia,Amaná,46105010,Adsl,1.0
709,La Rioja,Independencia,Patquía,46105020,Adsl,16.0
710,La Rioja,Rosario Vera Peñaloza,Chepes,46112010,Adsl,1.0
711,Mendoza,Capital,Mendoza,50007010,Adsl,3496.0
712,Mendoza,General Alvear,General Alvear,50014030,Adsl,527.0
713,Mendoza,Godoy Cruz,Godoy Cruz,50021010,Adsl,2110.0
714,Mendoza,Guaymallén,Guaymallén,50028020,Adsl,1210.0
715,Mendoza,Guaymallén,Los Corralitos,50028040,Adsl,22.0
716,Mendoza,Guaymallén,Puente De Hierro,50028050,Adsl,778.0
717,Mendoza,Junín,Ingeniero Giagnoni,50035010,Adsl,2297.0
718,Mendoza,Junín,Junín,50035020,Adsl,271.0
719,Mendoza,Junín,Los Barriales,50035040,Adsl,545.0
720,Mendoza,La Paz,La Paz,50042020,Adsl,304.0
721,Mendoza,Las Heras,Las Heras,50049050,Adsl,70.0
722,Mendoza,Las Heras,Uspallata,50049110,Adsl,26.0
723,Mendoza,Lavalle,Barrio Los Olivos,50056070,Adsl,190.0
724,Mendoza,Luján De Cuyo,Cacheuta,50063030,Adsl,16.0
725,Mendoza,Luján De Cuyo,Las Compuertas,50063070,Adsl,235.0
726,Mendoza,Luján De Cuyo,Luján De Cuyo,50063090,Adsl,967.0
727,Mendoza,Luján De Cuyo,Perdriel,50063100,Adsl,10.0
728,Mendoza,Maipú,Fray Luis Beltrán,50070050,Adsl,174.0
729,Mendoza,Maipú,Maipú,50070060,Adsl,202.0
730,Mendoza,Maipú,Rodeo Del Medio,50070070,Adsl,151.0
731,Mendoza,Maipú,Russell,50070080,Adsl,90.0
732,Mendoza,Maipú,San Roque,50070090,Adsl,80.0
733,Mendoza,Rivadavia,Rivadavia,50084140,Adsl,636.0
734,Mendoza,San Carlos,Eugenio Bustos,50091030,Adsl,18.0
735,Mendoza,San Carlos,La Consulta,50091040,Adsl,131.0
736,Mendoza,San Rafael,Cuadro Benegas,50105060,Adsl,23.0
737,Mendoza,San Rafael,San Rafael,50105210,Adsl,2538.0
738,Mendoza,Tunuyán,Tunuyán,50119060,Adsl,199.0
739,Mendoza,Tupungato,Tupungato,50126060,Adsl,358.0
740,Misiones,Apóstoles,Apóstoles,54007010,Adsl,1280.0
741,Misiones,Apóstoles,San José,54007060,Adsl,105.0
742,Misiones,Cainguás,Aristóbulo Del Valle,54014010,Adsl,1.0
743,Misiones,Cainguás,Campo Grande,54014020,Adsl,6.0
744,Misiones,Candelaria,Bonpland,54021010,Adsl,28.0
745,Misiones,Candelaria,Candelaria,54021020,Adsl,537.0
746,Misiones,Candelaria,Santa Ana,54021080,Adsl,94.0
747,Misiones,Capital,Garupá,54028010,Adsl,833.0
748,Misiones,Capital,Posadas,54028030,Adsl,4202.0
749,Misiones,Eldorado,Colonia Victoria,54042010,Adsl,3.0
750,Misiones,Eldorado,Eldorado,54042020,Adsl,5774.0
751,Misiones,Iguazú,Esperanza,54063010,Adsl,623.0
752,Misiones,Iguazú,Libertad,54063020,Adsl,320.0
753,Misiones,Iguazú,Puerto Iguazú,54063030,Adsl,524.0
754,Misiones,Iguazú,Wanda,54063040,Adsl,667.0
755,Misiones,Leandro N. Alem,Leandro N. Alem,54070070,Adsl,473.0
756,Misiones,Libertador Grl. San Martín,Capioví,54077010,Adsl,214.0
757,Misiones,Libertador Grl. San Martín,Garuhapé,54077030,Adsl,43.0
758,Misiones,Libertador Grl. San Martín,Puerto Rico,54077060,Adsl,3543.0
759,Misiones,Libertador Grl. San Martín,Ruiz De Montoya,54077070,Adsl,2.0
760,Misiones,Libertador Grl. San Martín,San Miguel,54077100,Adsl,1.0
761,Misiones,Montecarlo,Montecarlo,54084030,Adsl,820.0
762,Misiones,Montecarlo,Puerto Piray,54084050,Adsl,283.0
763,Misiones,Oberá,Guaraní,54091060,Adsl,4.0
