,Año,Trimestre,Provincia,Tipo_Acceso,Accesos,Fecha
0,2024,1,Buenos Aires,Banda_Ancha_Fija,0.0,2024-01-01
1,2024,1,Capital Federal,Banda_Ancha_Fija,0.0,2024-01-01
2,2024,1,Catamarca,Banda_Ancha_Fija,74.932,2024-01-01
3,2024,1,Chaco,Banda_Ancha_Fija,155.538,2024-01-01
4,2024,1,Chubut,Banda_Ancha_Fija,169.819,2024-01-01
5,2024,1,Córdoba,Banda_Ancha_Fija,0.0,2024-01-01
6,2024,1,Corrientes,Banda_Ancha_Fija,157.891,2024-01-01
7,2024,1,Entre Ríos,Banda_Ancha_Fija,296.532,2024-01-01
8,2024,1,Formosa,Banda_Ancha_Fija,62.718,2024-01-01
9,2024,1,Jujuy,Banda_Ancha_Fija,118.053,2024-01-01
10,2024,1,La Pampa,Banda_Ancha_Fija,122.033,2024-01-01
11,2024,1,La Rioja,Banda_Ancha_Fija,87.778,2024-01-01
12,2024,1,Mendoza,Banda_Ancha_Fija,301.867,2024-01-01
13,2024,1,Misiones,Banda_Ancha_Fija,202.556,2024-01-01
14,2024,1,Neuquén,Banda_Ancha_Fija,163.807,2024-01-01
15,2024,1,Río Negro,Banda_Ancha_Fija,170.504,2024-01-01
16,2024,1,Salta,Banda_Ancha_Fija,202.856,2024-01-01
17,2024,1,San Juan,Banda_Ancha_Fija,106.419,2024-01-01
18,2024,1,San Luis,Banda_Ancha_Fija,155.925,2024-01-01
19,2024,1,Santa Cruz,Banda_Ancha_Fija,80.021,2024-01-01
21,2024,1,Santiago Del Estero,Banda_Ancha_Fija,124.36,2024-01-01
22,2024,1,Tierra Del Fuego,Banda_Ancha_Fija,61.25,2024-01-01
23,2024,1,Tucumán,Banda_Ancha_Fija,264.568,2024-01-01
24,2023,4,Buenos Aires,Banda_Ancha_Fija,0.0,2023-10-01
25,2023,4,Capital Federal,Banda_Ancha_Fija,0.0,2023-10-01
26,2023,4,Catamarca,Banda_Ancha_Fija,74.586,2023-10-01
27,2023,4,Chaco,Banda_Ancha_Fija,147.381,2023-10-01
28,2023,4,Chubut,Banda_Ancha_Fija,169.313,2023-10-01
29,2023,4,Córdoba,Banda_Ancha_Fija,0.0,2023-10-01
30,2023,4,Corrientes,Banda_Ancha_Fija,159.469,2023-10-01
31,2023,4,Entre Ríos,Banda_Ancha_Fija,298.617,2023-10-01
32,2023,4,Formosa,Banda_Ancha_Fija,62.002,2023-10-01
33,2023,4,Jujuy,Banda_Ancha_Fija,118.02,2023-10-01
34,2023,4,La Pampa,Banda_Ancha_Fija,121.164,2023-10-01
35,2023,4,La Rioja,Banda_Ancha_Fija,87.717,2023-10-01
36,2023,4,Mendoza,Banda_Ancha_Fija,298.621,2023-10-01
37,2023,4,Misiones,Banda_Ancha_Fija,200.333,2023-10-01
38,2023,4,Neuquén,Banda_Ancha_Fija,164.188,2023-10-01
39,2023,4,Río Negro,Banda_Ancha_Fija,167.902,2023-10-01
40,2023,4,Salta,Banda_Ancha_Fija,204.727,2023-10-01
41,2023,4,San Juan,Banda_Ancha_Fija,102.963,2023-10-01
42,2023,4,San Luis,Banda_Ancha_Fija,154.52,2023-10-01
43,2023,4,Santa Cruz,Banda_Ancha_Fija,86.844,2023-10-01
45,2023,4,Santiago Del Estero,Banda_Ancha_Fija,123.228,2023-10-01
46,2023,4,Tierra Del Fuego,Banda_Ancha_Fija,61.294,2023-10-01
47,2023,4,Tucumán,Banda_Ancha_Fija,266.308,2023-10-01
48,2023,3,Buenos Aires,Banda_Ancha_Fija,0.0,2023-07-01
49,2023,3,Capital Federal,Banda_Ancha_Fija,0.0,2023-07-01
50,2023,3,Catamarca,Banda_Ancha_Fija,74.354,2023-07-01
51,2023,3,Chaco,Banda_Ancha_Fija,142.141,2023-07-01
52,2023,3,Chubut,Banda_Ancha_Fija,167.211,2023-07-01
53,2023,3,Córdoba,Banda_Ancha_Fija,0.0,2023-07-01
54,2023,3,Corrientes,Banda_Ancha_Fija,159.826,2023-07-01
55,2023,3,Entre Ríos,Banda_Ancha_Fija,293.273,2023-07-01
56,2023,3,Formosa,Banda_Ancha_Fija,61.314,2023-07-01
57,2023,3,Jujuy,Banda_Ancha_Fija,117.377,2023-07-01
58,2023,3,La Pampa,Banda_Ancha_Fija,119.759,2023-07-01
59,2023,3,La Rioja,Banda_Ancha_Fija,87.697,2023-07-01
60,2023,3,Mendoza,Banda_Ancha_Fija,297.292,2023-07-01
61,2023,3,Misiones,Banda_Ancha_Fija,197.135,2023-07-01
62,2023,3,Neuquén,Banda_Ancha_Fija,163.834,2023-07-01
63,2023,3,Río Negro,Banda_Ancha_Fija,162.97,2023-07-01
64,2023,3,Salta,Banda_Ancha_Fija,206.228,2023-07-01
65,2023,3,San Juan,Banda_Ancha_Fija,103.483,2023-07-01
66,2023,3,San Luis,Banda_Ancha_Fija,148.751,2023-07-01
67,2023,3,Santa Cruz,Banda_Ancha_Fija,47.8,2023-07-01
69,2023,3,Santiago Del Estero,Banda_Ancha_Fija,121.926,2023-07-01
70,2023,3,Tierra Del Fuego,Banda_Ancha_Fija,58.426,2023-07-01
71,2023,3,Tucumán,Banda_Ancha_Fija,266.53,2023-07-01
72,2023,2,Buenos Aires,Banda_Ancha_Fija,0.0,2023-04-01
73,2023,2,Capital Federal,Banda_Ancha_Fija,0.0,2023-04-01
74,2023,2,Catamarca,Banda_Ancha_Fija,72.989,2023-04-01
75,2023,2,Chaco,Banda_Ancha_Fija,141.85,2023-04-01
76,2023,2,Chubut,Banda_Ancha_Fija,163.078,2023-04-01
77,2023,2,Córdoba,Banda_Ancha_Fija,0.0,2023-04-01
78,2023,2,Corrientes,Banda_Ancha_Fija,158.29,2023-04-01
79,2023,2,Entre Ríos,Banda_Ancha_Fija,273.927,2023-04-01
80,2023,2,Formosa,Banda_Ancha_Fija,60.35,2023-04-01
81,2023,2,Jujuy,Banda_Ancha_Fija,117.442,2023-04-01
82,2023,2,La Pampa,Banda_Ancha_Fija,118.744,2023-04-01
83,2023,2,La Rioja,Banda_Ancha_Fija,86.968,2023-04-01
84,2023,2,Mendoza,Banda_Ancha_Fija,296.921,2023-04-01
85,2023,2,Misiones,Banda_Ancha_Fija,195.471,2023-04-01
86,2023,2,Neuquén,Banda_Ancha_Fija,161.289,2023-04-01
87,2023,2,Río Negro,Banda_Ancha_Fija,162.848,2023-04-01
88,2023,2,Salta,Banda_Ancha_Fija,205.323,2023-04-01
89,2023,2,San Juan,Banda_Ancha_Fija,97.189,2023-04-01
90,2023,2,San Luis,Banda_Ancha_Fija,140.575,2023-04-01
91,2023,2,Santa Cruz,Banda_Ancha_Fija,48.41,2023-04-01
93,2023,2,Santiago Del Estero,Banda_Ancha_Fija,117.807,2023-04-01
94,2023,2,Tierra Del Fuego,Banda_Ancha_Fija,58.325,2023-04-01
95,2023,2,Tucumán,Banda_Ancha_Fija,263.573,2023-04-01
96,2023,1,Buenos Aires,Banda_Ancha_Fija,0.0,2023-01-01
97,2023,1,Capital Federal,Banda_Ancha_Fija,0.0,2023-01-01
98,2023,1,Catamarca,Banda_Ancha_Fija,71.491,2023-01-01
99,2023,1,Chaco,Banda_Ancha_Fija,142.437,2023-01-01
100,2023,1,Chubut,Banda_Ancha_Fija,169.149,2023-01-01
101,2023,1,Córdoba,Banda_Ancha_Fija,0.0,2023-01-01
102,2023,1,Corrientes,Banda_Ancha_Fija,157.016,2023-01-01
103,2023,1,Entre Ríos,Banda_Ancha_Fija,274.856,2023-01-01
104,2023,1,Formosa,Banda_Ancha_Fija,60.985,2023-01-01
105,2023,1,Jujuy,Banda_Ancha_Fija,117.981,2023-01-01
106,2023,1,La Pampa,Banda_Ancha_Fija,116.333,2023-01-01
107,2023,1,La Rioja,Banda_Ancha_Fija,86.401,2023-01-01
108,2023,1,Mendoza,Banda_Ancha_Fija,292.242,2023-01-01
109,2023,1,Misiones,Banda_Ancha_Fija,190.685,2023-01-01
110,2023,1,Neuquén,Banda_Ancha_Fija,159.944,2023-01-01
111,2023,1,Río Negro,Banda_Ancha_Fija,163.783,2023-01-01
112,2023,1,Salta,Banda_Ancha_Fija,205.421,2023-01-01
113,2023,1,San Juan,Banda_Ancha_Fija,101.486,2023-01-01
114,2023,1,San Luis,Banda_Ancha_Fija,135.281,2023-01-01
115,2023,1,Santa Cruz,Banda_Ancha_Fija,50.163,2023-01-01
117,2023,1,Santiago Del Estero,Banda_Ancha_Fija,118.553,2023-01-01
118,2023,1,Tierra Del Fuego,Banda_Ancha_Fija,56.801,2023-01-01
119,2023,1,Tucumán,Banda_Ancha_Fija,261.07,2023-01-01
120,2022,4,Buenos Aires,Banda_Ancha_Fija,0.0,2022-10-01
121,2022,4,Capital Federal,Banda_Ancha_Fija,0.0,2022-10-01
122,2022,4,Catamarca,Banda_Ancha_Fija,70.908,2022-10-01
123,2022,4,Chaco,Banda_Ancha_Fija,143.658,2022-10-01
124,2022,4,Chubut,Banda_Ancha_Fija,167.855,2022-10-01
125,2022,4,Córdoba,Banda_Ancha_Fija,0.0,2022-10-01
126,2022,4,Corrientes,Banda_Ancha_Fija,155.449,2022-10-01
127,2022,4,Entre Ríos,Banda_Ancha_Fija,270.952,2022-10-01
128,2022,4,Formosa,Banda_Ancha_Fija,61.84,2022-10-01
129,2022,4,Jujuy,Banda_Ancha_Fija,118.218,2022-10-01
130,2022,4,La Pampa,Banda_Ancha_Fija,113.993,2022-10-01
131,2022,4,La Rioja,Banda_Ancha_Fija,86.258,2022-10-01
132,2022,4,Mendoza,Banda_Ancha_Fija,291.327,2022-10-01
133,2022,4,Misiones,Banda_Ancha_Fija,186.269,2022-10-01
134,2022,4,Neuquén,Banda_Ancha_Fija,159.712,2022-10-01
135,2022,4,Río Negro,Banda_Ancha_Fija,161.544,2022-10-01
136,2022,4,Salta,Banda_Ancha_Fija,205.855,2022-10-01
137,2022,4,San Juan,Banda_Ancha_Fija,103.545,2022-10-01
138,2022,4,San Luis,Banda_Ancha_Fija,135.028,2022-10-01
139,2022,4,Santa Cruz,Banda_Ancha_Fija,50.005,2022-10-01
141,2022,4,Santiago Del Estero,Banda_Ancha_Fija,119.492,2022-10-01
142,2022,4,Tierra Del Fuego,Banda_Ancha_Fija,54.948,2022-10-01
143,2022,4,Tucumán,Banda_Ancha_Fija,263.392,2022-10-01
144,2022,3,Buenos Aires,Banda_Ancha_Fija,0.0,2022-07-01
145,2022,3,Capital Federal,Banda_Ancha_Fija,0.0,2022-07-01
146,2022,3,Catamarca,Banda_Ancha_Fija,70.292,2022-07-01
147,2022,3,Chaco,Banda_Ancha_Fija,144.141,2022-07-01
148,2022,3,Chubut,Banda_Ancha_Fija,164.874,2022-07-01
149,2022,3,Córdoba,Banda_Ancha_Fija,0.0,2022-07-01
150,2022,3,Corrientes,Banda_Ancha_Fija,144.842,2022-07-01
151,2022,3,Entre Ríos,Banda_Ancha_Fija,268.937,2022-07-01
152,2022,3,Formosa,Banda_Ancha_Fija,68.537,2022-07-01
153,2022,3,Jujuy,Banda_Ancha_Fija,118.823,2022-07-01
154,2022,3,La Pampa,Banda_Ancha_Fija,115.921,2022-07-01
155,2022,3,La Rioja,Banda_Ancha_Fija,86.86,2022-07-01
156,2022,3,Mendoza,Banda_Ancha_Fija,288.746,2022-07-01
157,2022,3,Misiones,Banda_Ancha_Fija,182.157,2022-07-01
158,2022,3,Neuquén,Banda_Ancha_Fija,162.693,2022-07-01
159,2022,3,Río Negro,Banda_Ancha_Fija,160.01,2022-07-01
160,2022,3,Salta,Banda_Ancha_Fija,204.536,2022-07-01
161,2022,3,San Juan,Banda_Ancha_Fija,103.118,2022-07-01
162,2022,3,San Luis,Banda_Ancha_Fija,121.888,2022-07-01
163,2022,3,Santa Cruz,Banda_Ancha_Fija,49.312,2022-07-01
165,2022,3,Santiago Del Estero,Banda_Ancha_Fija,119.03,2022-07-01
166,2022,3,Tierra Del Fuego,Banda_Ancha_Fija,53.584,2022-07-01
167,2022,3,Tucumán,Banda_Ancha_Fija,263.087,2022-07-01
168,2022,2,Buenos Aires,Banda_Ancha_Fija,0.0,2022-04-01
169,2022,2,Capital Federal,Banda_Ancha_Fija,0.0,2022-04-01
170,2022,2,Catamarca,Banda_Ancha_Fija,67.007,2022-04-01
171,2022,2,Chaco,Banda_Ancha_Fija,143.559,2022-04-01
172,2022,2,Chubut,Banda_Ancha_Fija,161.901,2022-04-01
173,2022,2,Córdoba,Banda_Ancha_Fija,0.0,2022-04-01
174,2022,2,Corrientes,Banda_Ancha_Fija,144.993,2022-04-01
175,2022,2,Entre Ríos,Banda_Ancha_Fija,269.33,2022-04-01
176,2022,2,Formosa,Banda_Ancha_Fija,67.881,2022-04-01
177,2022,2,Jujuy,Banda_Ancha_Fija,115.314,2022-04-01
178,2022,2,La Pampa,Banda_Ancha_Fija,111.356,2022-04-01
179,2022,2,La Rioja,Banda_Ancha_Fija,86.026,2022-04-01
180,2022,2,Mendoza,Banda_Ancha_Fija,278.785,2022-04-01
181,2022,2,Misiones,Banda_Ancha_Fija,178.813,2022-04-01
182,2022,2,Neuquén,Banda_Ancha_Fija,161.5,2022-04-01
183,2022,2,Río Negro,Banda_Ancha_Fija,159.216,2022-04-01
184,2022,2,Salta,Banda_Ancha_Fija,203.172,2022-04-01
185,2022,2,San Juan,Banda_Ancha_Fija,100.126,2022-04-01
186,2022,2,San Luis,Banda_Ancha_Fija,121.559,2022-04-01
187,2022,2,Santa Cruz,Banda_Ancha_Fija,48.987,2022-04-01
189,2022,2,Santiago Del Estero,Banda_Ancha_Fija,118.042,2022-04-01
190,2022,2,Tierra Del Fuego,Banda_Ancha_Fija,53.458,2022-04-01
191,2022,2,Tucumán,Banda_Ancha_Fija,254.497,2022-04-01
192,2022,1,Buenos Aires,Banda_Ancha_Fija,0.0,2022-01-01
193,2022,1,Capital Federal,Banda_Ancha_Fija,0.0,2022-01-01
194,2022,1,Catamarca,Banda_Ancha_Fija,62.377,2022-01-01
195,2022,1,Chaco,Banda_Ancha_Fija,144.114,2022-01-01
196,2022,1,Chubut,Banda_Ancha_Fija,170.701,2022-01-01
197,2022,1,Córdoba,Banda_Ancha_Fija,0.0,2022-01-01
198,2022,1,Corrientes,Banda_Ancha_Fija,142.574,2022-01-01
199,2022,1,Entre Ríos,Banda_Ancha_Fija,267.904,2022-01-01
200,2022,1,Formosa,Banda_Ancha_Fija,54.548,2022-01-01
201,2022,1,Jujuy,Banda_Ancha_Fija,116.509,2022-01-01
202,2022,1,La Pampa,Banda_Ancha_Fija,109.56,2022-01-01
203,2022,1,La Rioja,Banda_Ancha_Fija,84.299,2022-01-01
204,2022,1,Mendoza,Banda_Ancha_Fija,274.399,2022-01-01
205,2022,1,Misiones,Banda_Ancha_Fija,171.508,2022-01-01
206,2022,1,Neuquén,Banda_Ancha_Fija,149.208,2022-01-01
207,2022,1,Río Negro,Banda_Ancha_Fija,156.821,2022-01-01
208,2022,1,Salta,Banda_Ancha_Fija,197.51,2022-01-01
209,2022,1,San Juan,Banda_Ancha_Fija,87.888,2022-01-01
210,2022,1,San Luis,Banda_Ancha_Fija,119.659,2022-01-01
211,2022,1,Santa Cruz,Banda_Ancha_Fija,48.898,2022-01-01
213,2022,1,Santiago Del Estero,Banda_Ancha_Fija,116.459,2022-01-01
214,2022,1,Tierra Del Fuego,Banda_Ancha_Fija,52.298,2022-01-01
215,2022,1,Tucumán,Banda_Ancha_Fija,245.554,2022-01-01
216,2021,4,Buenos Aires,Banda_Ancha_Fija,0.0,2021-10-01
217,2021,4,Capital Federal,Banda_Ancha_Fija,0.0,2021-10-01
218,2021,4,Catamarca,Banda_Ancha_Fija,59.089,2021-10-01
219,2021,4,Chaco,Banda_Ancha_Fija,143.74,2021-10-01
220,2021,4,Chubut,Banda_Ancha_Fija,159.364,2021-10-01
222,2021,4,Corrientes,Banda_Ancha_Fija,135.908,2021-10-01
223,2021,4,Entre Ríos,Banda_Ancha_Fija,265.024,2021-10-01
224,2021,4,Formosa,Banda_Ancha_Fija,53.663,2021-10-01
225,2021,4,Jujuy,Banda_Ancha_Fija,113.915,2021-10-01
226,2021,4,La Pampa,Banda_Ancha_Fija,106.834,2021-10-01
227,2021,4,La Rioja,Banda_Ancha_Fija,83.124,2021-10-01
228,2021,4,Mendoza,Banda_Ancha_Fija,266.783,2021-10-01
229,2021,4,Misiones,Banda_Ancha_Fija,171.132,2021-10-01
230,2021,4,Neuquén,Banda_Ancha_Fija,146.989,2021-10-01
231,2021,4,Río Negro,Banda_Ancha_Fija,153.189,2021-10-01
232,2021,4,Salta,Banda_Ancha_Fija,199.399,2021-10-01
233,2021,4,San Juan,Banda_Ancha_Fija,79.667,2021-10-01
234,2021,4,San Luis,Banda_Ancha_Fija,118.662,2021-10-01
235,2021,4,Santa Cruz,Banda_Ancha_Fija,48.276,2021-10-01
237,2021,4,Santiago Del Estero,Banda_Ancha_Fija,115.859,2021-10-01
238,2021,4,Tierra Del Fuego,Banda_Ancha_Fija,52.042,2021-10-01
239,2021,4,Tucumán,Banda_Ancha_Fija,238.609,2021-10-01
240,2021,3,Buenos Aires,Banda_Ancha_Fija,0.0,2021-07-01
241,2021,3,Capital Federal,Banda_Ancha_Fija,0.0,2021-07-01
242,2021,3,Catamarca,Banda_Ancha_Fija,56.253,2021-07-01
243,2021,3,Chaco,Banda_Ancha_Fija,139.868,2021-07-01
244,2021,3,Chubut,Banda_Ancha_Fija,155.266,2021-07-01
246,2021,3,Corrientes,Banda_Ancha_Fija,133.816,2021-07-01
247,2021,3,Entre Ríos,Banda_Ancha_Fija,260.36,2021-07-01
248,2021,3,Formosa,Banda_Ancha_Fija,52.795,2021-07-01
249,2021,3,Jujuy,Banda_Ancha_Fija,111.158,2021-07-01
250,2021,3,La Pampa,Banda_Ancha_Fija,100.371,2021-07-01
251,2021,3,La Rioja,Banda_Ancha_Fija,82.157,2021-07-01
252,2021,3,Mendoza,Banda_Ancha_Fija,255.32,2021-07-01
253,2021,3,Misiones,Banda_Ancha_Fija,158.528,2021-07-01
254,2021,3,Neuquén,Banda_Ancha_Fija,139.436,2021-07-01
255,2021,3,Río Negro,Banda_Ancha_Fija,144.084,2021-07-01
256,2021,3,Salta,Banda_Ancha_Fija,195.831,2021-07-01
257,2021,3,San Juan,Banda_Ancha_Fija,79.227,2021-07-01
258,2021,3,San Luis,Banda_Ancha_Fija,117.716,2021-07-01
259,2021,3,Santa Cruz,Banda_Ancha_Fija,48.779,2021-07-01
261,2021,3,Santiago Del Estero,Banda_Ancha_Fija,115.457,2021-07-01
262,2021,3,Tierra Del Fuego,Banda_Ancha_Fija,49.934,2021-07-01
263,2021,3,Tucumán,Banda_Ancha_Fija,232.447,2021-07-01
264,2021,2,Buenos Aires,Banda_Ancha_Fija,0.0,2021-04-01
265,2021,2,Capital Federal,Banda_Ancha_Fija,0.0,2021-04-01
266,2021,2,Catamarca,Banda_Ancha_Fija,55.743,2021-04-01
267,2021,2,Chaco,Banda_Ancha_Fija,140.726,2021-04-01
268,2021,2,Chubut,Banda_Ancha_Fija,138.412,2021-04-01
270,2021,2,Corrientes,Banda_Ancha_Fija,129.498,2021-04-01
271,2021,2,Entre Ríos,Banda_Ancha_Fija,257.617,2021-04-01
272,2021,2,Formosa,Banda_Ancha_Fija,51.551,2021-04-01
273,2021,2,Jujuy,Banda_Ancha_Fija,111.848,2021-04-01
274,2021,2,La Pampa,Banda_Ancha_Fija,97.551,2021-04-01
275,2021,2,La Rioja,Banda_Ancha_Fija,81.599,2021-04-01
276,2021,2,Mendoza,Banda_Ancha_Fija,229.052,2021-04-01
277,2021,2,Misiones,Banda_Ancha_Fija,156.176,2021-04-01
278,2021,2,Neuquén,Banda_Ancha_Fija,137.877,2021-04-01
279,2021,2,Río Negro,Banda_Ancha_Fija,143.583,2021-04-01
280,2021,2,Salta,Banda_Ancha_Fija,191.637,2021-04-01
281,2021,2,San Juan,Banda_Ancha_Fija,78.677,2021-04-01
282,2021,2,San Luis,Banda_Ancha_Fija,122.67,2021-04-01
283,2021,2,Santa Cruz,Banda_Ancha_Fija,48.785,2021-04-01
285,2021,2,Santiago Del Estero,Banda_Ancha_Fija,114.089,2021-04-01
286,2021,2,Tierra Del Fuego,Banda_Ancha_Fija,35.404,2021-04-01
287,2021,2,Tucumán,Banda_Ancha_Fija,233.026,2021-04-01
288,2021,1,Buenos Aires,Banda_Ancha_Fija,0.0,2021-01-01
289,2021,1,Capital Federal,Banda_Ancha_Fija,0.0,2021-01-01
290,2021,1,Catamarca,Banda_Ancha_Fija,51.967,2021-01-01
291,2021,1,Chaco,Banda_Ancha_Fija,139.767,2021-01-01
292,2021,1,Chubut,Banda_Ancha_Fija,131.515,2021-01-01
294,2021,1,Corrientes,Banda_Ancha_Fija,126.622,2021-01-01
295,2021,1,Entre Ríos,Banda_Ancha_Fija,251.95,2021-01-01
296,2021,1,Formosa,Banda_Ancha_Fija,50.686,2021-01-01
297,2021,1,Jujuy,Banda_Ancha_Fija,110.456,2021-01-01
298,2021,1,La Pampa,Banda_Ancha_Fija,96.989,2021-01-01
299,2021,1,La Rioja,Banda_Ancha_Fija,52.625,2021-01-01
300,2021,1,Mendoza,Banda_Ancha_Fija,218.308,2021-01-01
301,2021,1,Misiones,Banda_Ancha_Fija,149.387,2021-01-01
302,2021,1,Neuquén,Banda_Ancha_Fija,132.862,2021-01-01
303,2021,1,Río Negro,Banda_Ancha_Fija,140.667,2021-01-01
304,2021,1,Salta,Banda_Ancha_Fija,187.572,2021-01-01
305,2021,1,San Juan,Banda_Ancha_Fija,78.011,2021-01-01
306,2021,1,San Luis,Banda_Ancha_Fija,119.006,2021-01-01
307,2021,1,Santa Cruz,Banda_Ancha_Fija,45.868,2021-01-01
309,2021,1,Santiago Del Estero,Banda_Ancha_Fija,111.64,2021-01-01
310,2021,1,Tierra Del Fuego,Banda_Ancha_Fija,40.133,2021-01-01
311,2021,1,Tucumán,Banda_Ancha_Fija,231.89,2021-01-01
312,2020,4,Buenos Aires,Banda_Ancha_Fija,0.0,2020-10-01
313,2020,4,Capital Federal,Banda_Ancha_Fija,0.0,2020-10-01
314,2020,4,Catamarca,Banda_Ancha_Fija,52.395,2020-10-01
315,2020,4,Chaco,Banda_Ancha_Fija,139.088,2020-10-01
316,2020,4,Chubut,Banda_Ancha_Fija,129.749,2020-10-01
318,2020,4,Corrientes,Banda_Ancha_Fija,125.656,2020-10-01
319,2020,4,Entre Ríos,Banda_Ancha_Fija,247.368,2020-10-01
320,2020,4,Formosa,Banda_Ancha_Fija,50.206,2020-10-01
321,2020,4,Jujuy,Banda_Ancha_Fija,105.851,2020-10-01
322,2020,4,La Pampa,Banda_Ancha_Fija,96.779,2020-10-01
323,2020,4,La Rioja,Banda_Ancha_Fija,52.775,2020-10-01
324,2020,4,Mendoza,Banda_Ancha_Fija,214.838,2020-10-01
325,2020,4,Misiones,Banda_Ancha_Fija,147.161,2020-10-01
326,2020,4,Neuquén,Banda_Ancha_Fija,132.762,2020-10-01
327,2020,4,Río Negro,Banda_Ancha_Fija,140.709,2020-10-01
328,2020,4,Salta,Banda_Ancha_Fija,187.388,2020-10-01
329,2020,4,San Juan,Banda_Ancha_Fija,72.34,2020-10-01
330,2020,4,San Luis,Banda_Ancha_Fija,119.287,2020-10-01
331,2020,4,Santa Cruz,Banda_Ancha_Fija,40.477,2020-10-01
333,2020,4,Santiago Del Estero,Banda_Ancha_Fija,106.668,2020-10-01
334,2020,4,Tierra Del Fuego,Banda_Ancha_Fija,39.325,2020-10-01
335,2020,4,Tucumán,Banda_Ancha_Fija,231.067,2020-10-01
336,2020,3,Buenos Aires,Banda_Ancha_Fija,0.0,2020-07-01
337,2020,3,Capital Federal,Banda_Ancha_Fija,0.0,2020-07-01
338,2020,3,Catamarca,Banda_Ancha_Fija,49.903,2020-07-01
339,2020,3,Chaco,Banda_Ancha_Fija,133.951,2020-07-01
340,2020,3,Chubut,Banda_Ancha_Fija,129.202,2020-07-01
342,2020,3,Corrientes,Banda_Ancha_Fija,123.388,2020-07-01
343,2020,3,Entre Ríos,Banda_Ancha_Fija,241.482,2020-07-01
344,2020,3,Formosa,Banda_Ancha_Fija,49.209,2020-07-01
345,2020,3,Jujuy,Banda_Ancha_Fija,106.728,2020-07-01
346,2020,3,La Pampa,Banda_Ancha_Fija,93.619,2020-07-01
347,2020,3,La Rioja,Banda_Ancha_Fija,52.613,2020-07-01
348,2020,3,Mendoza,Banda_Ancha_Fija,207.173,2020-07-01
349,2020,3,Misiones,Banda_Ancha_Fija,143.186,2020-07-01
350,2020,3,Neuquén,Banda_Ancha_Fija,128.862,2020-07-01
351,2020,3,Río Negro,Banda_Ancha_Fija,130.966,2020-07-01
352,2020,3,Salta,Banda_Ancha_Fija,180.844,2020-07-01
353,2020,3,San Juan,Banda_Ancha_Fija,77.071,2020-07-01
354,2020,3,San Luis,Banda_Ancha_Fija,116.417,2020-07-01
355,2020,3,Santa Cruz,Banda_Ancha_Fija,39.084,2020-07-01
357,2020,3,Santiago Del Estero,Banda_Ancha_Fija,105.491,2020-07-01
358,2020,3,Tierra Del Fuego,Banda_Ancha_Fija,39.366,2020-07-01
359,2020,3,Tucumán,Banda_Ancha_Fija,223.854,2020-07-01
360,2020,2,Buenos Aires,Banda_Ancha_Fija,0.0,2020-04-01
361,2020,2,Capital Federal,Banda_Ancha_Fija,0.0,2020-04-01
362,2020,2,Catamarca,Banda_Ancha_Fija,47.975,2020-04-01
363,2020,2,Chaco,Banda_Ancha_Fija,128.129,2020-04-01
364,2020,2,Chubut,Banda_Ancha_Fija,107.831,2020-04-01
366,2020,2,Corrientes,Banda_Ancha_Fija,118.863,2020-04-01
367,2020,2,Entre Ríos,Banda_Ancha_Fija,234.1,2020-04-01
368,2020,2,Formosa,Banda_Ancha_Fija,47.932,2020-04-01
369,2020,2,Jujuy,Banda_Ancha_Fija,94.316,2020-04-01
370,2020,2,La Pampa,Banda_Ancha_Fija,89.693,2020-04-01
371,2020,2,La Rioja,Banda_Ancha_Fija,52.152,2020-04-01
372,2020,2,Mendoza,Banda_Ancha_Fija,200.569,2020-04-01
373,2020,2,Misiones,Banda_Ancha_Fija,140.34,2020-04-01
374,2020,2,Neuquén,Banda_Ancha_Fija,125.799,2020-04-01
375,2020,2,Río Negro,Banda_Ancha_Fija,128.985,2020-04-01
376,2020,2,Salta,Banda_Ancha_Fija,177.76,2020-04-01
377,2020,2,San Juan,Banda_Ancha_Fija,69.521,2020-04-01
378,2020,2,San Luis,Banda_Ancha_Fija,113.804,2020-04-01
379,2020,2,Santa Cruz,Banda_Ancha_Fija,38.672,2020-04-01
381,2020,2,Santiago Del Estero,Banda_Ancha_Fija,105.446,2020-04-01
382,2020,2,Tierra Del Fuego,Banda_Ancha_Fija,38.9,2020-04-01
383,2020,2,Tucumán,Banda_Ancha_Fija,217.134,2020-04-01
384,2020,1,Buenos Aires,Banda_Ancha_Fija,0.0,2020-01-01
385,2020,1,Capital Federal,Banda_Ancha_Fija,0.0,2020-01-01
386,2020,1,Catamarca,Banda_Ancha_Fija,39.634,2020-01-01
387,2020,1,Chaco,Banda_Ancha_Fija,120.274,2020-01-01
388,2020,1,Chubut,Banda_Ancha_Fija,95.938,2020-01-01
390,2020,1,Corrientes,Banda_Ancha_Fija,113.967,2020-01-01
391,2020,1,Entre Ríos,Banda_Ancha_Fija,231.833,2020-01-01
392,2020,1,Formosa,Banda_Ancha_Fija,46.434,2020-01-01
393,2020,1,Jujuy,Banda_Ancha_Fija,91.665,2020-01-01
394,2020,1,La Pampa,Banda_Ancha_Fija,89.11,2020-01-01
395,2020,1,La Rioja,Banda_Ancha_Fija,48.337,2020-01-01
396,2020,1,Mendoza,Banda_Ancha_Fija,182.837,2020-01-01
