,Año,Trimestre,Provincia,Tecnologia,Accesos,Fecha
2570,2017,4,Catamarca,Fibra_Óptica,11.0,2017-10-01
2571,2017,4,Chaco,Fibra_Óptica,389.0,2017-10-01
2572,2017,4,Chubut,Fibra_Óptica,1187.0,2017-10-01
2573,2017,4,Córdoba,Fibra_Óptica,12778.0,2017-10-01
2574,2017,4,Corrientes,Fibra_Óptica,894.0,2017-10-01
2575,2017,4,Entre Ríos,Fibra_Óptica,1894.0,2017-10-01
2576,2017,4,Formosa,Fibra_Óptica,19.0,2017-10-01
2577,2017,4,Jujuy,Fibra_Óptica,20.0,2017-10-01
2578,2017,4,La Pampa,Fibra_Óptica,8272.0,2017-10-01
2579,2017,4,La Rioja,Fibra_Óptica,14.0,2017-10-01
2580,2017,4,Mendoza,Fibra_Óptica,3015.0,2017-10-01
2581,2017,4,Misiones,Fibra_Óptica,95.0,2017-10-01
2582,2017,4,Neuquén,Fibra_Óptica,1017.0,2017-10-01
2583,2017,4,Río Negro,Fibra_Óptica,1250.0,2017-10-01
2584,2017,4,Salta,Fibra_Óptica,127.0,2017-10-01
2585,2017,4,San Juan,Fibra_Óptica,812.0,2017-10-01
2586,2017,4,San Luis,Fibra_Óptica,335.0,2017-10-01
2587,2017,4,Santa Cruz,Fibra_Óptica,582.0,2017-10-01
2588,2017,4,Santa Fe,Fibra_Óptica,10602.0,2017-10-01
2589,2017,4,Santiago Del Estero,Fibra_Óptica,19.0,2017-10-01
2590,2017,4,Tierra Del Fuego,Fibra_Óptica,530.0,2017-10-01
2591,2017,4,Tucumán,Fibra_Óptica,105.0,2017-10-01
2592,2017,3,Buenos Aires,Fibra_Óptica,124920.0,2017-07-01
2593,2017,3,Capital Federal,Fibra_Óptica,33481.0,2017-07-01
2594,2017,3,Catamarca,Fibra_Óptica,12.0,2017-07-01
2595,2017,3,Chaco,Fibra_Óptica,456.0,2017-07-01
2596,2017,3,Chubut,Fibra_Óptica,1217.0,2017-07-01
2597,2017,3,Córdoba,Fibra_Óptica,10579.0,2017-07-01
2598,2017,3,Corrientes,Fibra_Óptica,947.0,2017-07-01
2599,2017,3,Entre Ríos,Fibra_Óptica,1786.0,2017-07-01
2600,2017,3,Formosa,Fibra_Óptica,428.0,2017-07-01
2601,2017,3,Jujuy,Fibra_Óptica,20.0,2017-07-01
2602,2017,3,La Pampa,Fibra_Óptica,5153.0,2017-07-01
2603,2017,3,La Rioja,Fibra_Óptica,14.0,2017-07-01
2604,2017,3,Mendoza,Fibra_Óptica,2772.0,2017-07-01
2605,2017,3,Misiones,Fibra_Óptica,110.0,2017-07-01
2606,2017,3,Neuquén,Fibra_Óptica,1044.0,2017-07-01
2607,2017,3,Río Negro,Fibra_Óptica,1106.0,2017-07-01
2608,2017,3,Salta,Fibra_Óptica,127.0,2017-07-01
2609,2017,3,San Juan,Fibra_Óptica,816.0,2017-07-01
2610,2017,3,San Luis,Fibra_Óptica,347.0,2017-07-01
2611,2017,3,Santa Cruz,Fibra_Óptica,1544.0,2017-07-01
2612,2017,3,Santa Fe,Fibra_Óptica,6338.0,2017-07-01
2613,2017,3,Santiago Del Estero,Fibra_Óptica,19.0,2017-07-01
2614,2017,3,Tierra Del Fuego,Fibra_Óptica,622.0,2017-07-01
2615,2017,3,Tucumán,Fibra_Óptica,106.0,2017-07-01
2616,2017,2,Buenos Aires,Fibra_Óptica,119132.0,2017-04-01
2617,2017,2,Capital Federal,Fibra_Óptica,38628.0,2017-04-01
2618,2017,2,Catamarca,Fibra_Óptica,14.0,2017-04-01
2619,2017,2,Chaco,Fibra_Óptica,458.0,2017-04-01
2620,2017,2,Chubut,Fibra_Óptica,916.0,2017-04-01
2621,2017,2,Córdoba,Fibra_Óptica,4451.0,2017-04-01
2622,2017,2,Corrientes,Fibra_Óptica,258.0,2017-04-01
2623,2017,2,Entre Ríos,Fibra_Óptica,254.0,2017-04-01
2624,2017,2,Formosa,Fibra_Óptica,17.0,2017-04-01
2625,2017,2,Jujuy,Fibra_Óptica,22.0,2017-04-01
2626,2017,2,La Pampa,Fibra_Óptica,5194.0,2017-04-01
2627,2017,2,La Rioja,Fibra_Óptica,15.0,2017-04-01
2628,2017,2,Mendoza,Fibra_Óptica,2581.0,2017-04-01
2629,2017,2,Misiones,Fibra_Óptica,103.0,2017-04-01
2630,2017,2,Neuquén,Fibra_Óptica,1133.0,2017-04-01
2631,2017,2,Río Negro,Fibra_Óptica,961.0,2017-04-01
2632,2017,2,Salta,Fibra_Óptica,115.0,2017-04-01
2633,2017,2,San Juan,Fibra_Óptica,772.0,2017-04-01
2634,2017,2,San Luis,Fibra_Óptica,354.0,2017-04-01
2635,2017,2,Santa Cruz,Fibra_Óptica,1365.0,2017-04-01
2636,2017,2,Santa Fe,Fibra_Óptica,3234.0,2017-04-01
2637,2017,2,Santiago Del Estero,Fibra_Óptica,19.0,2017-04-01
2638,2017,2,Tierra Del Fuego,Fibra_Óptica,665.0,2017-04-01
2639,2017,2,Tucumán,Fibra_Óptica,116.0,2017-04-01
2640,2017,1,Buenos Aires,Fibra_Óptica,118839.0,2017-01-01
2641,2017,1,Capital Federal,Fibra_Óptica,38259.0,2017-01-01
2642,2017,1,Catamarca,Fibra_Óptica,14.0,2017-01-01
2643,2017,1,Chaco,Fibra_Óptica,252.0,2017-01-01
2644,2017,1,Chubut,Fibra_Óptica,916.0,2017-01-01
2645,2017,1,Córdoba,Fibra_Óptica,4871.0,2017-01-01
2646,2017,1,Corrientes,Fibra_Óptica,236.0,2017-01-01
2647,2017,1,Entre Ríos,Fibra_Óptica,230.0,2017-01-01
2648,2017,1,Formosa,Fibra_Óptica,16.0,2017-01-01
2649,2017,1,Jujuy,Fibra_Óptica,22.0,2017-01-01
2650,2017,1,La Pampa,Fibra_Óptica,5194.0,2017-01-01
2651,2017,1,La Rioja,Fibra_Óptica,15.0,2017-01-01
2652,2017,1,Mendoza,Fibra_Óptica,2581.0,2017-01-01
2653,2017,1,Misiones,Fibra_Óptica,101.0,2017-01-01
2654,2017,1,Neuquén,Fibra_Óptica,1124.0,2017-01-01
2655,2017,1,Río Negro,Fibra_Óptica,954.0,2017-01-01
2656,2017,1,Salta,Fibra_Óptica,114.0,2017-01-01
2657,2017,1,San Juan,Fibra_Óptica,772.0,2017-01-01
2658,2017,1,San Luis,Fibra_Óptica,354.0,2017-01-01
2659,2017,1,Santa Cruz,Fibra_Óptica,1272.0,2017-01-01
2660,2017,1,Santa Fe,Fibra_Óptica,3210.0,2017-01-01
2661,2017,1,Santiago Del Estero,Fibra_Óptica,19.0,2017-01-01
2662,2017,1,Tierra Del Fuego,Fibra_Óptica,665.0,2017-01-01
2663,2017,1,Tucumán,Fibra_Óptica,116.0,2017-01-01
2664,2016,4,Buenos Aires,Fibra_Óptica,118747.0,2016-10-01
2665,2016,4,Capital Federal,Fibra_Óptica,38161.0,2016-10-01
2666,2016,4,Catamarca,Fibra_Óptica,14.0,2016-10-01
2667,2016,4,Chaco,Fibra_Óptica,248.0,2016-10-01
2668,2016,4,Chubut,Fibra_Óptica,916.0,2016-10-01
2669,2016,4,Córdoba,Fibra_Óptica,3368.0,2016-10-01
2670,2016,4,Corrientes,Fibra_Óptica,233.0,2016-10-01
2671,2016,4,Entre Ríos,Fibra_Óptica,226.0,2016-10-01
2672,2016,4,Formosa,Fibra_Óptica,16.0,2016-10-01
2673,2016,4,Jujuy,Fibra_Óptica,22.0,2016-10-01
2674,2016,4,La Pampa,Fibra_Óptica,5054.0,2016-10-01
2675,2016,4,La Rioja,Fibra_Óptica,16.0,2016-10-01
2676,2016,4,Mendoza,Fibra_Óptica,2579.0,2016-10-01
2677,2016,4,Misiones,Fibra_Óptica,100.0,2016-10-01
2678,2016,4,Neuquén,Fibra_Óptica,1124.0,2016-10-01
2679,2016,4,Río Negro,Fibra_Óptica,954.0,2016-10-01
2680,2016,4,Salta,Fibra_Óptica,110.0,2016-10-01
2681,2016,4,San Juan,Fibra_Óptica,772.0,2016-10-01
2682,2016,4,San Luis,Fibra_Óptica,354.0,2016-10-01
2683,2016,4,Santa Cruz,Fibra_Óptica,1055.0,2016-10-01
2684,2016,4,Santa Fe,Fibra_Óptica,3201.0,2016-10-01
2685,2016,4,Santiago Del Estero,Fibra_Óptica,19.0,2016-10-01
2686,2016,4,Tierra Del Fuego,Fibra_Óptica,665.0,2016-10-01
2687,2016,4,Tucumán,Fibra_Óptica,116.0,2016-10-01
2688,2016,3,Buenos Aires,Fibra_Óptica,113463.0,2016-07-01
2689,2016,3,Capital Federal,Fibra_Óptica,36796.0,2016-07-01
2690,2016,3,Catamarca,Fibra_Óptica,14.0,2016-07-01
2691,2016,3,Chaco,Fibra_Óptica,232.0,2016-07-01
2692,2016,3,Chubut,Fibra_Óptica,916.0,2016-07-01
2693,2016,3,Córdoba,Fibra_Óptica,2540.0,2016-07-01
2694,2016,3,Corrientes,Fibra_Óptica,217.0,2016-07-01
2695,2016,3,Entre Ríos,Fibra_Óptica,206.0,2016-07-01
2696,2016,3,Formosa,Fibra_Óptica,9.0,2016-07-01
2697,2016,3,Jujuy,Fibra_Óptica,22.0,2016-07-01
2698,2016,3,La Pampa,Fibra_Óptica,4910.0,2016-07-01
2699,2016,3,La Rioja,Fibra_Óptica,15.0,2016-07-01
2700,2016,3,Mendoza,Fibra_Óptica,2576.0,2016-07-01
2701,2016,3,Misiones,Fibra_Óptica,79.0,2016-07-01
2702,2016,3,Neuquén,Fibra_Óptica,1093.0,2016-07-01
2703,2016,3,Río Negro,Fibra_Óptica,942.0,2016-07-01
2704,2016,3,Salta,Fibra_Óptica,90.0,2016-07-01
2705,2016,3,San Juan,Fibra_Óptica,770.0,2016-07-01
2706,2016,3,San Luis,Fibra_Óptica,354.0,2016-07-01
2707,2016,3,Santa Cruz,Fibra_Óptica,817.0,2016-07-01
2708,2016,3,Santa Fe,Fibra_Óptica,3037.0,2016-07-01
2709,2016,3,Santiago Del Estero,Fibra_Óptica,19.0,2016-07-01
2710,2016,3,Tierra Del Fuego,Fibra_Óptica,665.0,2016-07-01
2711,2016,3,Tucumán,Fibra_Óptica,116.0,2016-07-01
2712,2016,2,Buenos Aires,Fibra_Óptica,113070.0,2016-04-01
2713,2016,2,Capital Federal,Fibra_Óptica,36669.0,2016-04-01
2714,2016,2,Catamarca,Fibra_Óptica,14.0,2016-04-01
2715,2016,2,Chaco,Fibra_Óptica,221.0,2016-04-01
2716,2016,2,Chubut,Fibra_Óptica,916.0,2016-04-01
2717,2016,2,Córdoba,Fibra_Óptica,1709.0,2016-04-01
2718,2016,2,Corrientes,Fibra_Óptica,203.0,2016-04-01
2719,2016,2,Entre Ríos,Fibra_Óptica,169.0,2016-04-01
2720,2016,2,Formosa,Fibra_Óptica,6.0,2016-04-01
2721,2016,2,Jujuy,Fibra_Óptica,22.0,2016-04-01
2722,2016,2,La Pampa,Fibra_Óptica,4708.0,2016-04-01
2723,2016,2,La Rioja,Fibra_Óptica,15.0,2016-04-01
2724,2016,2,Mendoza,Fibra_Óptica,2576.0,2016-04-01
2725,2016,2,Misiones,Fibra_Óptica,77.0,2016-04-01
2726,2016,2,Neuquén,Fibra_Óptica,1088.0,2016-04-01
2727,2016,2,Río Negro,Fibra_Óptica,939.0,2016-04-01
2728,2016,2,Salta,Fibra_Óptica,85.0,2016-04-01
2729,2016,2,San Juan,Fibra_Óptica,770.0,2016-04-01
2730,2016,2,San Luis,Fibra_Óptica,354.0,2016-04-01
2731,2016,2,Santa Cruz,Fibra_Óptica,396.0,2016-04-01
2732,2016,2,Santa Fe,Fibra_Óptica,2981.0,2016-04-01
2733,2016,2,Santiago Del Estero,Fibra_Óptica,19.0,2016-04-01
2734,2016,2,Tierra Del Fuego,Fibra_Óptica,665.0,2016-04-01
2735,2016,2,Tucumán,Fibra_Óptica,116.0,2016-04-01
2736,2016,1,Buenos Aires,Fibra_Óptica,111231.0,2016-01-01
2737,2016,1,Capital Federal,Fibra_Óptica,36332.0,2016-01-01
2738,2016,1,Catamarca,Fibra_Óptica,15.0,2016-01-01
2739,2016,1,Chaco,Fibra_Óptica,211.0,2016-01-01
2740,2016,1,Chubut,Fibra_Óptica,916.0,2016-01-01
2741,2016,1,Córdoba,Fibra_Óptica,674.0,2016-01-01
2742,2016,1,Corrientes,Fibra_Óptica,192.0,2016-01-01
2743,2016,1,Entre Ríos,Fibra_Óptica,146.0,2016-01-01
2744,2016,1,Formosa,Fibra_Óptica,5.0,2016-01-01
2745,2016,1,Jujuy,Fibra_Óptica,22.0,2016-01-01
2746,2016,1,La Pampa,Fibra_Óptica,4536.0,2016-01-01
2747,2016,1,La Rioja,Fibra_Óptica,16.0,2016-01-01
2748,2016,1,Mendoza,Fibra_Óptica,2576.0,2016-01-01
2749,2016,1,Misiones,Fibra_Óptica,70.0,2016-01-01
2750,2016,1,Neuquén,Fibra_Óptica,1085.0,2016-01-01
2751,2016,1,Río Negro,Fibra_Óptica,937.0,2016-01-01
2752,2016,1,Salta,Fibra_Óptica,73.0,2016-01-01
2753,2016,1,San Juan,Fibra_Óptica,770.0,2016-01-01
2754,2016,1,San Luis,Fibra_Óptica,354.0,2016-01-01
2755,2016,1,Santa Cruz,Fibra_Óptica,396.0,2016-01-01
2756,2016,1,Santa Fe,Fibra_Óptica,3014.0,2016-01-01
2757,2016,1,Santiago Del Estero,Fibra_Óptica,19.0,2016-01-01
2758,2016,1,Tierra Del Fuego,Fibra_Óptica,665.0,2016-01-01
2759,2016,1,Tucumán,Fibra_Óptica,116.0,2016-01-01
2760,2015,4,Buenos Aires,Fibra_Óptica,103269.0,2015-10-01
2761,2015,4,Capital Federal,Fibra_Óptica,19818.0,2015-10-01
2762,2015,4,Catamarca,Fibra_Óptica,15.0,2015-10-01
2763,2015,4,Chaco,Fibra_Óptica,186.0,2015-10-01
2764,2015,4,Chubut,Fibra_Óptica,916.0,2015-10-01
2765,2015,4,Córdoba,Fibra_Óptica,480.0,2015-10-01
2766,2015,4,Corrientes,Fibra_Óptica,177.0,2015-10-01
2767,2015,4,Entre Ríos,Fibra_Óptica,122.0,2015-10-01
2768,2015,4,Formosa,Fibra_Óptica,4.0,2015-10-01
2769,2015,4,Jujuy,Fibra_Óptica,22.0,2015-10-01
2770,2015,4,La Pampa,Fibra_Óptica,4327.0,2015-10-01
2771,2015,4,La Rioja,Fibra_Óptica,16.0,2015-10-01
2772,2015,4,Mendoza,Fibra_Óptica,2572.0,2015-10-01
2773,2015,4,Misiones,Fibra_Óptica,48.0,2015-10-01
2774,2015,4,Neuquén,Fibra_Óptica,1048.0,2015-10-01
2775,2015,4,Río Negro,Fibra_Óptica,915.0,2015-10-01
2776,2015,4,Salta,Fibra_Óptica,47.0,2015-10-01
2777,2015,4,San Juan,Fibra_Óptica,770.0,2015-10-01
2778,2015,4,San Luis,Fibra_Óptica,354.0,2015-10-01
2779,2015,4,Santa Cruz,Fibra_Óptica,396.0,2015-10-01
2780,2015,4,Santa Fe,Fibra_Óptica,2885.0,2015-10-01
2781,2015,4,Santiago Del Estero,Fibra_Óptica,19.0,2015-10-01
2782,2015,4,Tierra Del Fuego,Fibra_Óptica,665.0,2015-10-01
2783,2015,4,Tucumán,Fibra_Óptica,116.0,2015-10-01
2784,2015,3,Buenos Aires,Fibra_Óptica,113590.0,2015-07-01
2785,2015,3,Capital Federal,Fibra_Óptica,30974.0,2015-07-01
2786,2015,3,Catamarca,Fibra_Óptica,15.0,2015-07-01
2787,2015,3,Chaco,Fibra_Óptica,186.0,2015-07-01
2788,2015,3,Chubut,Fibra_Óptica,916.0,2015-07-01
2789,2015,3,Córdoba,Fibra_Óptica,1450.0,2015-07-01
2790,2015,3,Corrientes,Fibra_Óptica,176.0,2015-07-01
2791,2015,3,Entre Ríos,Fibra_Óptica,122.0,2015-07-01
2792,2015,3,Formosa,Fibra_Óptica,2.0,2015-07-01
2793,2015,3,Jujuy,Fibra_Óptica,22.0,2015-07-01
2794,2015,3,La Pampa,Fibra_Óptica,4078.0,2015-07-01
2795,2015,3,La Rioja,Fibra_Óptica,16.0,2015-07-01
2796,2015,3,Mendoza,Fibra_Óptica,2572.0,2015-07-01
2797,2015,3,Misiones,Fibra_Óptica,46.0,2015-07-01
2798,2015,3,Neuquén,Fibra_Óptica,1045.0,2015-07-01
2799,2015,3,Río Negro,Fibra_Óptica,917.0,2015-07-01
2800,2015,3,Salta,Fibra_Óptica,47.0,2015-07-01
2801,2015,3,San Juan,Fibra_Óptica,770.0,2015-07-01
2802,2015,3,San Luis,Fibra_Óptica,354.0,2015-07-01
2803,2015,3,Santa Cruz,Fibra_Óptica,396.0,2015-07-01
2804,2015,3,Santa Fe,Fibra_Óptica,4169.0,2015-07-01
2805,2015,3,Santiago Del Estero,Fibra_Óptica,19.0,2015-07-01
2806,2015,3,Tierra Del Fuego,Fibra_Óptica,665.0,2015-07-01
2807,2015,3,Tucumán,Fibra_Óptica,116.0,2015-07-01
2808,2015,2,Buenos Aires,Fibra_Óptica,115660.0,2015-04-01
2809,2015,2,Capital Federal,Fibra_Óptica,19786.0,2015-04-01
2810,2015,2,Catamarca,Fibra_Óptica,15.0,2015-04-01
2811,2015,2,Chaco,Fibra_Óptica,179.0,2015-04-01
2812,2015,2,Chubut,Fibra_Óptica,916.0,2015-04-01
2813,2015,2,Córdoba,Fibra_Óptica,435.0,2015-04-01
2814,2015,2,Corrientes,Fibra_Óptica,157.0,2015-04-01
2815,2015,2,Entre Ríos,Fibra_Óptica,119.0,2015-04-01
2816,2015,2,Formosa,Fibra_Óptica,2.0,2015-04-01
2817,2015,2,Jujuy,Fibra_Óptica,22.0,2015-04-01
2818,2015,2,La Pampa,Fibra_Óptica,3719.0,2015-04-01
2819,2015,2,La Rioja,Fibra_Óptica,16.0,2015-04-01
2820,2015,2,Mendoza,Fibra_Óptica,2572.0,2015-04-01
2821,2015,2,Misiones,Fibra_Óptica,37.0,2015-04-01
2822,2015,2,Neuquén,Fibra_Óptica,1044.0,2015-04-01
2823,2015,2,Río Negro,Fibra_Óptica,916.0,2015-04-01
2824,2015,2,Salta,Fibra_Óptica,47.0,2015-04-01
2825,2015,2,San Juan,Fibra_Óptica,770.0,2015-04-01
2826,2015,2,San Luis,Fibra_Óptica,354.0,2015-04-01
2827,2015,2,Santa Cruz,Fibra_Óptica,396.0,2015-04-01
2828,2015,2,Santa Fe,Fibra_Óptica,2877.0,2015-04-01
2829,2015,2,Santiago Del Estero,Fibra_Óptica,19.0,2015-04-01
2830,2015,2,Tierra Del Fuego,Fibra_Óptica,665.0,2015-04-01
2831,2015,2,Tucumán,Fibra_Óptica,116.0,2015-04-01
2832,2015,1,Buenos Aires,Fibra_Óptica,134177.0,2015-01-01
2833,2015,1,Capital Federal,Fibra_Óptica,19334.0,2015-01-01
2834,2015,1,Catamarca,Fibra_Óptica,16.0,2015-01-01
2835,2015,1,Chaco,Fibra_Óptica,164.0,2015-01-01
2836,2015,1,Chubut,Fibra_Óptica,906.0,2015-01-01
2837,2015,1,Córdoba,Fibra_Óptica,415.0,2015-01-01
2838,2015,1,Corrientes,Fibra_Óptica,129.0,2015-01-01
2839,2015,1,Entre Ríos,Fibra_Óptica,108.0,2015-01-01
2840,2015,1,Formosa,Fibra_Óptica,1.0,2015-01-01
2841,2015,1,Jujuy,Fibra_Óptica,22.0,2015-01-01
2842,2015,1,La Pampa,Fibra_Óptica,3215.0,2015-01-01
2843,2015,1,La Rioja,Fibra_Óptica,16.0,2015-01-01
2844,2015,1,Mendoza,Fibra_Óptica,2542.0,2015-01-01
2845,2015,1,Misiones,Fibra_Óptica,30.0,2015-01-01
2846,2015,1,Neuquén,Fibra_Óptica,1024.0,2015-01-01
2847,2015,1,Río Negro,Fibra_Óptica,907.0,2015-01-01
2848,2015,1,Salta,Fibra_Óptica,47.0,2015-01-01
2849,2015,1,San Juan,Fibra_Óptica,755.0,2015-01-01
2850,2015,1,San Luis,Fibra_Óptica,351.0,2015-01-01
2851,2015,1,Santa Cruz,Fibra_Óptica,392.0,2015-01-01
2852,2015,1,Santa Fe,Fibra_Óptica,2845.0,2015-01-01
2853,2015,1,Santiago Del Estero,Fibra_Óptica,19.0,2015-01-01
2854,2015,1,Tierra Del Fuego,Fibra_Óptica,657.0,2015-01-01
2855,2015,1,Tucumán,Fibra_Óptica,116.0,2015-01-01
2856,2014,4,Buenos Aires,Fibra_Óptica,120528.0,2014-10-01
2857,2014,4,Capital Federal,Fibra_Óptica,17155.0,2014-10-01
2858,2014,4,Catamarca,Fibra_Óptica,16.0,2014-10-01
2859,2014,4,Chaco,Fibra_Óptica,31.0,2014-10-01
2860,2014,4,Chubut,Fibra_Óptica,891.0,2014-10-01
2861,2014,4,Córdoba,Fibra_Óptica,419.0,2014-10-01
2862,2014,4,Corrientes,Fibra_Óptica,40.0,2014-10-01
2863,2014,4,Entre Ríos,Fibra_Óptica,57.0,2014-10-01
2864,2014,4,Formosa,Fibra_Óptica,1.0,2014-10-01
2865,2014,4,Jujuy,Fibra_Óptica,22.0,2014-10-01
2866,2014,4,La Pampa,Fibra_Óptica,514.0,2014-10-01
2867,2014,4,La Rioja,Fibra_Óptica,17.0,2014-10-01
2868,2014,4,Mendoza,Fibra_Óptica,2534.0,2014-10-01
2869,2014,4,Misiones,Fibra_Óptica,16.0,2014-10-01
2870,2014,4,Neuquén,Fibra_Óptica,1014.0,2014-10-01
2871,2014,4,Río Negro,Fibra_Óptica,901.0,2014-10-01
2872,2014,4,Salta,Fibra_Óptica,48.0,2014-10-01
2873,2014,4,San Juan,Fibra_Óptica,740.0,2014-10-01
2874,2014,4,San Luis,Fibra_Óptica,355.0,2014-10-01
2875,2014,4,Santa Cruz,Fibra_Óptica,388.0,2014-10-01
2876,2014,4,Santa Fe,Fibra_Óptica,3205.0,2014-10-01
2877,2014,4,Santiago Del Estero,Fibra_Óptica,19.0,2014-10-01
2878,2014,4,Tierra Del Fuego,Fibra_Óptica,655.0,2014-10-01
2879,2014,4,Tucumán,Fibra_Óptica,116.0,2014-10-01
2880,2014,3,Buenos Aires,Fibra_Óptica,124474.0,2014-07-01
2881,2014,3,Capital Federal,Fibra_Óptica,17886.0,2014-07-01
2882,2014,3,Catamarca,Fibra_Óptica,15.0,2014-07-01
2883,2014,3,Chaco,Fibra_Óptica,29.0,2014-07-01
2884,2014,3,Chubut,Fibra_Óptica,882.0,2014-07-01
2885,2014,3,Córdoba,Fibra_Óptica,444.0,2014-07-01
2886,2014,3,Corrientes,Fibra_Óptica,31.0,2014-07-01
2887,2014,3,Entre Ríos,Fibra_Óptica,48.0,2014-07-01
2888,2014,3,Formosa,Fibra_Óptica,0.0,2014-07-01
2889,2014,3,Jujuy,Fibra_Óptica,22.0,2014-07-01
2890,2014,3,La Pampa,Fibra_Óptica,538.0,2014-07-01
2891,2014,3,La Rioja,Fibra_Óptica,14.0,2014-07-01
2892,2014,3,Mendoza,Fibra_Óptica,2512.0,2014-07-01
2893,2014,3,Misiones,Fibra_Óptica,4.0,2014-07-01
2894,2014,3,Neuquén,Fibra_Óptica,1000.0,2014-07-01
2895,2014,3,Río Negro,Fibra_Óptica,888.0,2014-07-01
2896,2014,3,Salta,Fibra_Óptica,43.0,2014-07-01
2897,2014,3,San Juan,Fibra_Óptica,731.0,2014-07-01
2898,2014,3,San Luis,Fibra_Óptica,355.0,2014-07-01
2899,2014,3,Santa Cruz,Fibra_Óptica,385.0,2014-07-01
2900,2014,3,Santa Fe,Fibra_Óptica,4407.0,2014-07-01
2901,2014,3,Santiago Del Estero,Fibra_Óptica,19.0,2014-07-01
2902,2014,3,Tierra Del Fuego,Fibra_Óptica,650.0,2014-07-01
2903,2014,3,Tucumán,Fibra_Óptica,117.0,2014-07-01
2904,2014,2,Buenos Aires,Fibra_Óptica,120008.0,2014-04-01
2905,2014,2,Capital Federal,Fibra_Óptica,17729.0,2014-04-01
2906,2014,2,Catamarca,Fibra_Óptica,17.0,2014-04-01
2907,2014,2,Chaco,Fibra_Óptica,30.0,2014-04-01
2908,2014,2,Chubut,Fibra_Óptica,866.0,2014-04-01
2909,2014,2,Córdoba,Fibra_Óptica,351.0,2014-04-01
2910,2014,2,Corrientes,Fibra_Óptica,31.0,2014-04-01
2911,2014,2,Entre Ríos,Fibra_Óptica,49.0,2014-04-01
2912,2014,2,Formosa,Fibra_Óptica,0.0,2014-04-01
2913,2014,2,Jujuy,Fibra_Óptica,23.0,2014-04-01
2914,2014,2,La Pampa,Fibra_Óptica,513.0,2014-04-01
2915,2014,2,La Rioja,Fibra_Óptica,14.0,2014-04-01
2916,2014,2,Mendoza,Fibra_Óptica,2480.0,2014-04-01
2917,2014,2,Misiones,Fibra_Óptica,4.0,2014-04-01
2918,2014,2,Neuquén,Fibra_Óptica,997.0,2014-04-01
2919,2014,2,Río Negro,Fibra_Óptica,876.0,2014-04-01
2920,2014,2,Salta,Fibra_Óptica,45.0,2014-04-01
2921,2014,2,San Juan,Fibra_Óptica,722.0,2014-04-01
2922,2014,2,San Luis,Fibra_Óptica,354.0,2014-04-01
2923,2014,2,Santa Cruz,Fibra_Óptica,381.0,2014-04-01
2924,2014,2,Santa Fe,Fibra_Óptica,3085.0,2014-04-01
2925,2014,2,Santiago Del Estero,Fibra_Óptica,19.0,2014-04-01
2926,2014,2,Tierra Del Fuego,Fibra_Óptica,648.0,2014-04-01
2927,2014,2,Tucumán,Fibra_Óptica,121.0,2014-04-01
2928,2014,1,Buenos Aires,Fibra_Óptica,120960.0,2014-01-01
2929,2014,1,Capital Federal,Fibra_Óptica,17767.0,2014-01-01
2930,2014,1,Catamarca,Fibra_Óptica,17.0,2014-01-01
2931,2014,1,Chaco,Fibra_Óptica,30.0,2014-01-01
2932,2014,1,Chubut,Fibra_Óptica,866.0,2014-01-01
2933,2014,1,Córdoba,Fibra_Óptica,347.0,2014-01-01
2934,2014,1,Corrientes,Fibra_Óptica,31.0,2014-01-01
2935,2014,1,Entre Ríos,Fibra_Óptica,49.0,2014-01-01
2936,2014,1,Formosa,Fibra_Óptica,0.0,2014-01-01
2937,2014,1,Jujuy,Fibra_Óptica,23.0,2014-01-01
2938,2014,1,La Pampa,Fibra_Óptica,513.0,2014-01-01
2939,2014,1,La Rioja,Fibra_Óptica,14.0,2014-01-01
2940,2014,1,Mendoza,Fibra_Óptica,2480.0,2014-01-01
2941,2014,1,Misiones,Fibra_Óptica,4.0,2014-01-01
2942,2014,1,Neuquén,Fibra_Óptica,997.0,2014-01-01
2943,2014,1,Río Negro,Fibra_Óptica,876.0,2014-01-01
2944,2014,1,Salta,Fibra_Óptica,45.0,2014-01-01
2945,2014,1,San Juan,Fibra_Óptica,722.0,2014-01-01
2946,2014,1,San Luis,Fibra_Óptica,354.0,2014-01-01
2947,2014,1,Santa Cruz,Fibra_Óptica,381.0,2014-01-01
2948,2014,1,Santa Fe,Fibra_Óptica,3059.0,2014-01-01
2949,2014,1,Santiago Del Estero,Fibra_Óptica,19.0,2014-01-01
2950,2014,1,Tierra Del Fuego,Fibra_Óptica,648.0,2014-01-01
2951,2014,1,Tucumán,Fibra_Óptica,121.0,2014-01-01
2952,2024,1,Buenos Aires,Wireless,150290.0,2024-01-01
2953,2024,1,Capital Federal,Wireless,4493.0,2024-01-01
2954,2024,1,Catamarca,Wireless,1384.0,2024-01-01
2955,2024,1,Chaco,Wireless,8404.0,2024-01-01
2956,2024,1,Chubut,Wireless,30867.0,2024-01-01
2957,2024,1,Córdoba,Wireless,61121.0,2024-01-01
2958,2024,1,Corrientes,Wireless,10409.0,2024-01-01
2959,2024,1,Entre Ríos,Wireless,23950.0,2024-01-01
2960,2024,1,Formosa,Wireless,16851.0,2024-01-01
2961,2024,1,Jujuy,Wireless,4106.0,2024-01-01
2962,2024,1,La Pampa,Wireless,19681.0,2024-01-01
